contest_class_first,contest_class_second,contest_class_second_id,contest_end_time,contest_id,contest_name,contest_start_time,contest_url,enter_range,is_contest_status,is_exam,is_new,level_name,module,organiser,organiser_name,rank,regist_end_time,regist_start_time,thumb_pic,time_name,time_status
1005,song_and_dance,25,2018-05-30,35831,2018全国大学生手机摄影大赛,2018-03-31,vse/35831,全国,1,0,0,全国性,0,北京高校创新创业综合服务平台,主办方,0,2018-05-30,2018-03-31,,比赛结束,23
1005,speech,24,2018-05-30,35606,南昌大学第十一届写作大赛,2018-03-28,vse/35606,南昌大学,1,0,0,校级,0,教务处,主办方,0,2018-05-30,2018-03-28,,比赛结束,23
1001,building,10,2018-08-27,35870,第六届华裕杯全国大学生（研究生）农业建筑（生物）环境与能源工程相关学科专业创新创业竞赛,2018-08-24,vse/35870,全国,1,0,0,全国性,0,中国农业工程学会 等,主办方,0,2018-05-29,2018-05-13,,比赛结束,23
1001,mcm,1,2018-05-27,35778,2018年度肇庆学院数学建模竞赛暨2018年度全国大学生数学建模竞赛选拔赛,2018-05-19,vse/zqumcm/2018,肇庆学院,1,0,0,校级,0,肇庆学院教务处 等,主办方,0,2018-05-27,2018-05-04,,比赛结束,23
1001,building,10,2018-06-03,35895,趣村夏木塘 2018 第三届国际高校建造大赛 中国矿业大学校内预选赛 ,2018-05-22,vse/35895,中国矿业大学,1,0,0,校级,0,中国矿业大学未来建筑师协会,主办方,0,2018-05-26,2018-05-22,,比赛结束,23
1001,traffic,11,2018-06-15,35813,第三届大学生越野车设计大赛,2018-05-01,vse/35813,西安科技大学,1,0,0,校级,0,教务处 等,主办方,0,2018-05-25,2018-05-01,,比赛结束,23
1001,computer,6,2018-05-26,35850,2018华中师大Hello World程序设计协会第一届程序设计竞赛,2018-05-26,vse/2018ccnuhelloworld,全国,1,0,0,自由,0,华中师范大学物理科学与技术学院团委,主办方,0,2018-05-25,2018-05-11,,比赛结束,23
1005,industry_design,21,2018-06-03,35818,中国云南石林彝族（撒尼）刺绣旅游商品及创意文化手工艺品制作设计大赛,2018-04-25,vse/35818,全国,1,0,0,市级,0,中国云南石林彝族（撒尼）刺绣旅游商品及创意文化手工艺品制作设计大赛组委会,主办方,0,2018-05-25,2018-04-25,,比赛结束,23
1005,industry_design,21,2018-05-31,35632,青农大葡萄酒标设计大赛,2018-05-17,vse/qauwinecompetition/2018,青岛农业大学,1,0,0,校级,0,青岛农业大学大学生社团联合会,主办方,0,2018-05-24,2018-05-16,,比赛结束,23
1001,big_data,34,2018-06-07,35779,趋势科技杯德州扑克AI程序大赛,2018-05-25,vse/trendmicroai-cad,全国,1,0,0,自由,0,趋势科技中国研发中心,主办方,0,2018-05-24,2018-05-02,,比赛结束,23
1001,mcm,1,2018-05-30,35811,2018江西财经大学数学建模竞赛,2018-05-25,vse/jufemcm/2018,江西财经大学,1,0,0,校级,0,江西财经大学,主办方,0,2018-05-24,2018-05-04,,比赛结束,23
1001,computer,6,2018-05-27,35803,兰州交通大学第五届大学生 嵌入式物联网设计大赛,2018-05-26,vse/35803,兰州交通大学,1,0,0,校级,0,创新创业学院 等,主办方,0,2018-05-23,2018-05-02,,比赛结束,23
1005,industry_design,21,2018-05-23,35828,武汉自然博物馆标志（Logo）征集,2018-04-22,vse/35828,全国,1,0,0,市级,0,长江文明馆（武汉自然博物馆）,主办方,0,2018-05-23,2018-04-22,,比赛结束,23
1001,computer,6,2018-05-23,35797,凤凰金融量化投资大赛,2018-03-28,vse/35797,全国,1,0,0,自由,0,凤凰金融,主办方,0,2018-05-23,2018-03-28,,比赛结束,23
1005,speech,24,2018-05-22,35696,中国（金华）·艾青诗歌节微诗歌大赛,2018-04-11,vse/35696,全国,1,0,0,市级,0,中国诗歌学会 等,主办方,0,2018-05-22,2018-04-11,,比赛结束,23
1002,match,16,2018-05-30,35839,2018年沈阳工程学院高等数学竞赛,2018-05-30,vse/35839,沈阳工程学院,1,0,0,校级,0,沈阳工程学院基础教学部,主办方,0,2018-05-22,2018-05-09,,比赛结束,23
1005,english,19,2018-05-26,35876,中国矿业大学英语六级模拟考试,2018-05-26,vse/35876,中国矿业大学,1,0,0,校级,0,共青团中国矿业大学委员会,主办方,0,2018-05-22,2018-05-16,,比赛结束,23
1002,match,16,2018-05-21,35663,第二届智慧中国杯全国大数据创新应用大赛之“基于人工智能的药物分子筛选”算法赛,2018-04-09,vse/datacastle/zhzgbjt,全国,1,0,0,全球性,0,晶泰科技(XtalPi),主办方,0,2018-05-21,2018-04-09,,比赛结束,23
1001,traffic,11,2018-06-15,35812,第四届节能车创意大赛,2018-05-02,vse/35812,西安科技大学,1,0,0,校级,0,教务处 等,主办方,0,2018-05-21,2018-05-02,,比赛结束,23
1005,song_and_dance,25,2018-05-28,35844,2018年“全国低碳日”招贴画大赛,2018-05-03,vse/35844,全国,1,0,0,全国性,0,中国新闻周刊,主办方,0,2018-05-20,2018-05-03,,比赛结束,23
1005,english,19,2018-05-31,35855,2018年“外研社杯”全国英语演讲大赛西安科技大学选拔赛,2018-05-20,vse/35855,西安科技大学,1,0,0,校级,0,教务处 等,主办方,0,2018-05-20,2018-05-06,,比赛结束,23
1002,health,30,2018-07-01,35886, 2018全国大学生生物医学工程创新设计竞赛,2018-04-03,vse/35886,全国,1,0,0,全国性,0,教育部高等学校生物医学工程类教学指导委员会,主办方,0,2018-05-20,2018-05-18,,比赛结束,23
1001,mcm,1,2018-06-24,35660,第四届广东大学生金融建模大赛,2018-03-22,vse/35660,全国,1,0,0,省级,0,共青团广东省委员会 等,主办方,0,2018-05-20,2018-03-22,,比赛结束,23
1003,chuangye,3,2018-09-30,35690,“哈股交杯”2018年“创客中国”黑龙江省创新创业大赛,2018-05-19,vse/35690,黑龙江,1,0,0,省级,0,黑龙江省工业和信息化委员会,主办方,0,2018-05-20,2018-04-12,,比赛结束,23
1001,building,10,2018-05-20,35745,厦门市建设局关于开展农村住宅设计方案征集,2018-04-22,vse/35745,全国,1,0,0,市级,0,厦门市建设局,主办方,0,2018-05-20,2018-04-22,,比赛结束,23
1003,chuangye,3,2018-10-31,35770,2018年“创青春”湖北青年创新创业大赛,2018-05-19,vse/35770,湖北,1,0,0,省级,0,团省委 等,主办方,0,2018-05-20,2018-04-24,,比赛结束,23
1005,industry_design,21,2018-08-30,35536,第六届全国高校数字艺术设计大赛,2018-05-20,vse/35536,全国,1,0,0,全国性,0,工业和信息化部人才交流中心 等,主办方,0,2018-05-20,2018-02-28,,比赛结束,23
1005,speech,24,2018-05-20,35792,第十届“赢在创意”全球华语广播大赛,2018-04-19,vse/35792,全国,1,0,0,全球性,0,中国广播电影电视社会组织联合会 等,主办方,0,2018-05-20,2018-04-19,,比赛结束,23
1005,technology,33,2018-05-20,35800,第二届中原大学生微电影节作品征集,2018-04-19,vse/35800,全国,1,0,0,省级,0,中原大学生微电影节组委会,主办方,0,2018-05-20,2018-04-19,,比赛结束,23
1003,chuangye,3,2018-06-15,35804,赢在苏州 — 第十届苏州青年精英创业大赛,2018-05-19,vse/35804,全国,1,0,0,市级,0,苏州市人才工作领导小组办公室 等,主办方,0,2018-05-20,2018-04-19,,比赛结束,23
1005,industry_design,21,2018-07-30,35805,2018“善融商务”杯山东老字号产品包装创意设计大赛,2018-05-29,vse/35805,全国,1,0,0,省级,0,山东省商务厅 等,主办方,0,2018-05-20,2018-04-29,,比赛结束,23
1005,industry_design,21,2018-05-19,35848,顺丰航空747全货机涂装设计全球征集大赛,2018-04-19,vse/35848,全国,1,0,0,自由,0, 顺丰航空有限公司,主办方,0,2018-05-19,2018-04-19,,比赛结束,23
1001,mcm,1,2018-05-21,35595,2018年惠州学院大学生数学建模挑战赛暨2018全国大学生数学建模竞赛选拔赛,2018-05-15,vse/hzu/2018,惠州学院,1,0,0,校级,0,共青团惠州学院委员会 惠州学院学生会,主办方,0,2018-05-18,2018-05-06,,比赛结束,23
1005,technology,33,2018-05-18,35758,第十一届上海大学生电影电视节,2018-04-05,vse/35758,全国,1,0,0,市级,0,上海视觉艺术学院 等,主办方,0,2018-05-18,2018-04-05,,比赛结束,23
1002,match,16,2018-05-26,35788,西南交通大学第九届大学生数学竞赛,2018-05-26,vse/35788,西南交通大学,1,0,0,校级,0,教务处 等,主办方,0,2018-05-18,2018-04-27,,比赛结束,23
1005,industry_design,21,2018-06-16,35865,2018年第十一届天津市 大学生工业与艺术设计竞赛,2018-06-15,vse/35865,天津,1,0,0,市级,0,天津市教育委员会,主办方,0,2018-05-18,2018-05-10,,比赛结束,23
1001,mcm,1,2018-05-28,35780,2018年 全国大学生数学建模竞赛暨 河海大学文天学院第二届大学生数学建模竞赛通知,2018-05-24,vse/35780,河海大学文天学院,1,0,0,校级,0,河海大学文天学院教务处基础部 等,主办方,0,2018-05-18,2018-05-02,,比赛结束,23
1001,energy,15,2018-07-01,35647,第二届新能源创新创业大赛,2018-03-30,vse/35647,全国,1,0,0,全国性,0,中国石油大学（北京）,主办方,0,2018-05-17,2018-03-30,,比赛结束,23
1005,english,19,2018-06-09,35836,2018年“外研社杯”全国英语演讲大赛兰州交通大学校选拔赛,2018-06-02,vse/35836,兰州交通大学,1,0,0,校级,0,创新创业学院 等,主办方,0,2018-05-17,2018-05-07,,比赛结束,23
1005,industry_design,21,2018-06-06,35693,深圳市城市照明杯・灯光艺术作品创意设计大赛,2018-05-16,vse/35693,全国,1,0,0,市级,0,深圳市城市管理局,主办方,0,2018-05-16,2018-04-14,,比赛结束,23
1001,traffic,11,2018-09-30,35834,西南交通大学第三届日日顺物流创客训练营校内选拔赛,2018-05-08,vse/35834,西南交通大学,1,0,0,校级,0,教务处,主办方,0,2018-05-16,2018-05-07,,比赛结束,23
1005,industry_design,21,2018-05-15,35601,2018第二十七届时报金犊奖,2018-03-14,vse/adyoung/2018,全国,1,0,0,全国性,0,旺旺中时传媒集团,主办方,0,2018-05-15,2018-03-14,,比赛结束,23
1001,mcm,1,2018-05-15,35629,2018年东北三省数学建模联赛辽宁赛区,2018-04-20,vse/35629,全国,1,0,0,省级,0,东北三省数学建模联赛组委会,主办方,0,2018-05-15,2018-04-04,,比赛结束,23
1001,mcm,1,2018-06-04,35675,福州大学福州大学第十四届数学建模竞赛 暨全国大学生数学建模竞赛集训队选拔,2018-06-01,vse/35675,福州大学,1,0,0,校级,0,福州大学教务处,主办方,0,2018-05-15,2018-04-25,,比赛结束,23
1005,ui_design,20,2018-05-15,35709,“长江之光”海峡两岸海报设计大赛,2018-04-17,vse/35709,全国,1,0,0,省级,0,武汉纺织大学 等,主办方,0,2018-05-15,2018-04-17,,比赛结束,23
1001,mcm,1,2018-05-10,35724,2018年东北三省数学建模竞赛暨辽宁轨道交通职业学院第二届数学建模竞赛,2018-04-20,vse/35724,辽宁轨道交通职业学院,1,0,0,校级,0,辽宁轨道交通职业学院,主办方,0,2018-05-15,2018-04-20,,比赛结束,23
1005,fashion_design,22,2018-07-15,35735,河北省服装设计大赛,2018-05-14,vse/35735,河北,1,0,0,省级,0,河北省工业和信息化厅,主办方,0,2018-05-15,2018-04-19,,比赛结束,23
1001,computer,6,2018-05-31,35518,2018年第八届“华为杯”中国大学生智能设计竞赛,2018-02-24,vse/aidc/2018,全国,1,0,0,全国性,0,中国人工智能学会 等,主办方,0,2018-05-15,2018-02-24,,比赛结束,23
1005,song_and_dance,25,2018-05-15,35793,【水密码×美国国家地理中文网】海洋摄影年度大赛,2018-04-26,vse/35793,全国,1,0,0,全国性,0,国家地理中文网 等,主办方,0,2018-05-15,2018-04-26,,比赛结束,23
1001,acm,2,2018-05-20,35796,Hack{中国}——2018全国高校黑客马拉松比赛,2018-05-18,vse/hackathon/2018,全国,1,0,0,全国性,0,杭州电子科技大学helloworld社团,主办方,0,2018-05-15,2018-04-20,,比赛结束,23
1001,mcm,1,2018-05-28,34782,2018年内蒙古农业大学数学建模竞赛,2018-05-25,vse/2017/mcm/IMAU,内蒙古农业大学,1,0,0,校级,0,内蒙古农业大学教务处 等,主办方,0,2018-05-15,2018-04-05,,比赛结束,23
1001,mcm,1,2018-05-20,35577,2018年安徽水利水电职业技术学院数学建模竞赛暨国赛选拔赛,2018-05-18,vse/ahsdxysxjmjs/2018,安徽水利水电职业技术学院,1,0,0,校级,0,安徽水利水电职业技术学院基础教学部,主办方,0,2018-05-15,2018-04-18,,比赛结束,23
1001,mcm,1,2018-05-14,35664,2018辽宁科技大学大学生数学建模大赛暨东三省数学建模联赛选拔赛,2018-04-13,vse/mcm2018,辽宁科技大学,1,0,0,校级,0,辽宁科技大学,主办方,0,2018-05-14,2018-04-13,,比赛结束,23
1001,mcm,1,2018-05-22,35769,第十五届南昌大学数学建模竞赛,2018-05-15,vse/35769,南昌大学,1,0,0,校级,0,南昌大学教务处 等,主办方,0,2018-05-14,2018-05-01,,比赛结束,23
1001,computer,6,2018-06-03,35712,2018 Unique Hackday,2018-06-02,vse/35712,全国,1,0,0,自由,0,华中科技大学联创团队 等,主办方,0,2018-05-13,2018-04-17,,比赛结束,23
1005,speech,24,2018-05-12,35738,第三届“海牙诗歌奖”,2018-04-01,vse/35738,全国,1,0,0,自由,0,山东大学（威海）玛珈诗社 等,主办方,0,2018-05-12,2018-04-01,,比赛结束,23
1002,chemistry,18,2018-05-27,35830,2018年北京市大学生化工原理竞赛,2018-05-19,vse/35830,北京,1,0,0,市级,0,北京市教育委员会,主办方,0,2018-05-11,2018-05-06,,比赛结束,23
1005,industry_design,21,2018-09-16,35678,第十届法国Poster for tomorrow国际海报竞赛,2018-04-12,vse/35678,全国,1,0,0,自由,0,明天协会,主办方,0,2018-05-10,2018-04-11,,比赛结束,23
1001,computer,6,2018-08-10,35686,2018中国高校计算机大赛——微信小程序应用开发赛,2018-05-09,vse/35686,全国,1,0,0,全国性,0,教育部高等学校计算机类专业教学指导委员会 等,主办方,0,2018-05-10,2018-03-29,,比赛结束,23
1001,mcm,1,2018-05-14,35765,第二十届华东杯大学生数学建模邀请赛,2018-05-12,vse/hdmcm/2018,全国,1,0,0,省级,0,复旦大学数学科学学院,主办方,0,2018-05-10,2018-04-27,,比赛结束,23
1001,mcm,1,2018-05-14,35777,鞍山师范学院大学生数学建模竞赛暨2018年东北三省数学建模联赛,2018-05-02,vse/asnc2018,鞍山师范学院,1,0,0,省级,0,鞍山师范学院,主办方,0,2018-05-10,2018-05-01,,比赛结束,23
1004,occupation,28,2018-05-10,35541,“中交公规院杯”2018世界大学生桥梁设计大赛,2017-12-28,vse/35541,全国,1,0,0,全国性,0,中国公路学会 等,主办方,0,2018-05-10,2017-12-28,,比赛结束,23
1005,song_and_dance,25,2018-05-31,35801,第三届“科德杯”全国大学生无人机航拍竞赛,2018-05-26,vse/35801,全国,1,0,0,全国性,0,中国高等院校影视学会 等,主办方,0,2018-05-10,2018-05-01,,比赛结束,23
1001,mcm,1,2018-05-28,35814,西安科技大学第九届数学建模竞赛,2018-05-18,vse/35814,西安科技大学,1,0,0,校级,0,教务处 等,主办方,0,2018-05-10,2018-05-01,,比赛结束,23
1001,building,10,2018-05-20,35815,西安科技大学第一届混凝土材料设计大赛,2018-05-17,vse/35815,西安科技大学,1,0,0,校级,0,教务处 等,主办方,0,2018-05-10,2018-05-01,,比赛结束,23
1001,mcm,1,2018-05-14,35583,2018年安徽建筑大学校内数学建模竞赛,2018-05-11,vse/35583,安徽建筑大学,1,0,0,校级,0,安徽建筑大学教务处 等,主办方,0,2018-05-10,2018-03-20,,比赛结束,23
1003,chuangye,3,2018-05-16,35755,2018“郑创汇”国际创新创业大赛5月月赛,2018-05-10,vse/35755,全国,1,0,0,市级,0,郑州市科技局,主办方,0,2018-05-10,2018-04-23,,比赛结束,23
1005,song_and_dance,25,2018-05-25,35687,广东省第四届大学生声乐比赛,2018-04-12,vse/35687,广东,1,0,0,省级,0,广东省教育厅,主办方,0,2018-05-09,2018-04-12,,比赛结束,23
1002,physics,17,2018-06-10,35753,“万门杯”大学生物理知识竞赛,2018-05-10,vse/wanmen,全国,1,0,0,全国性,0,万门大学,主办方,0,2018-05-09,2018-04-25,,比赛结束,23
1002,match,16,2018-05-31,35762,北京工商大学2018年春季大学生数学竞赛,2018-05-09,vse/35762,北京工商大学,1,0,0,校级,0,教务处 等,主办方,0,2018-05-09,2018-04-24,,比赛结束,23
1001,acm,2,2018-06-13,35692,2018腾讯广告算法大赛,2018-04-18,vse/35692,全国,1,0,0,自由,0,腾讯社交广告,主办方,0,2018-05-09,2018-03-14,,比赛结束,23
1001,computer,6,2018-05-16,35787,第二届中央财经大学“Hello World”应用编程大赛,2018-05-08,vse/35787,中央财经大学,1,0,0,校级,0,中央财经大学教务处 等,主办方,0,2018-05-07,2018-04-26,,比赛结束,23
1003,business,26,2018-06-10,35680,第六届“中金所杯”全国大学生金融知识大赛,2018-05-02,vse/35680,全国,1,0,0,全国性,0,中国金融期货交易所 等,主办方,0,2018-05-07,2018-03-28,,比赛结束,23
1001,mcm,1,2018-05-14,35743,2018第十四届芜湖高校数学建模联赛,2018-05-07,vse/35743,皖南医学院 安徽师范大学 安徽工程大学 安徽机电职业技术学院 安徽商贸职业技术学院 芜湖职业技术学院 安徽信息工程学院,1,0,0,市级,0,安徽工程大学教务处 等,主办方,0,2018-05-06,2018-05-01,,比赛结束,23
1005,technology,33,2018-05-18,35754,西安科技大学第一届“学而杯”国学知识竞赛,2018-05-18,vse/35754,西安科技大学,1,0,0,校级,0,教务处 等,主办方,0,2018-05-06,2018-04-22,,比赛结束,23
1004,society,29,2018-08-31,35679,2018APEC未来之声中国区选拔赛,2018-04-11,vse/35679,全国,1,0,0,自由,0,中国国际商会,主办方,0,2018-05-05,2018-04-11,,比赛结束,23
1001,machine,9,2018-05-26,35725,西安科技大学第一届大学生 先进成图技术与产品信息建模创新大赛,2018-05-04,vse/35725,西安科技大学,1,0,0,校级,0,西安科技大学教务处,主办方,0,2018-05-03,2018-04-19,,比赛结束,23
1001,mcm,1,2018-05-07,35652,2018年沈阳工程学院数学建模竞赛暨东北三省数学建模联赛,2018-04-19,vse/siemcm2018,沈阳工程学院,1,0,0,省级,0,沈阳工程学院基础教学部,主办方,0,2018-05-02,2018-04-11,,比赛结束,23
1004,society,29,2018-05-19,35711,2018青春伴夕阳高校陪伴实践大赛,2018-04-01,vse/35711,全国,1,0,0,自由,0,中国婚姻家庭研究会 等,主办方,0,2018-05-02,2018-04-01,,比赛结束,23
1001,electronic,5,2018-06-25,35602,2018年全国大学生物联网设计竞赛,2018-03-14,vse/iot/2018,全国,1,0,0,全国性,0,教育部计算机科学与技术类教学指导委员会,主办方,0,2018-04-30,2018-03-14,,比赛结束,23
1001,computer,6,2018-08-31,35605,第七届“中国软件杯”大学生软件设计大赛,2018-02-09,vse/35605,全国,1,0,0,全国性,0,工业和信息化部 等,主办方,0,2018-04-30,2018-01-31,,比赛结束,23
1005,industry_design,21,2018-04-30,35610,2018德国 Mut zur Wut 国际海报设计竞赛,2018-02-28,vse/35610,全国,1,0,0,全球性,0,Mut zur Wut,主办方,0,2018-04-30,2018-02-28,,比赛结束,23
1003,chuangye,3,2018-05-27,35613,全国大学生人工智能创新大赛,2018-04-30,vse/35613,全国,1,0,0,全国性,0,中国高校科技成果交易会组委会,主办方,0,2018-04-30,2018-03-15,,比赛结束,23
1001,acm,2,2018-07-15,35625,香港中文大学（深圳）高等金融研究院 2018年FinTech国际大学生创新大赛,2018-04-30,vse/35625,全国,1,0,0,自由,0,香港中文大学（深圳） 等,主办方,0,2018-04-30,2018-03-11,,比赛结束,23
1004,society,29,2018-06-30,35643,2018年“创客中国”江苏省区域赛暨江苏省中小企业创新创业大赛,2018-04-30,vse/35643,江苏,1,0,0,省级,0,江苏省中小企业局,主办方,0,2018-04-30,2018-04-08,,比赛结束,23
1004,occupation,28,2018-05-31,35655,2018年华东师范大学思政教学竞赛,2018-04-30,vse/35655,华东师范大学,1,0,0,校级,0,马克思主义学院 等,主办方,0,2018-04-30,2018-04-08,,比赛结束,23
1003,chuangye,3,2018-10-31,35671,“学创杯”2018全国大学生创业综合模拟大赛,2018-03-31,vse/35671,全国,1,0,0,全国性,0,高等学校国家级实验教学示范中心联席会经济与管理学科组,主办方,0,2018-04-30,2017-12-31,,比赛结束,23
1003,chuangye,3,2018-06-01,35700,2018年全国大学生体育产业创新创业大赛,2018-04-14,vse/35700,全国,1,0,0,全国性,0,全国体育院校体育产业创新创业服务平台,主办方,0,2018-04-30,2018-04-14,,比赛结束,23
1001,mcm,1,2018-05-10,35704,2018山东科技大学大学生数学建模竞赛,2018-05-01,vse/35704,山东科技大学,1,0,0,校级,0,山东科技大学学生工作部 等,主办方,0,2018-04-30,2018-04-18,,比赛结束,23
1003,chuangye,3,2018-06-30,35716,2018年“创客中国”山西省创新创业大赛,2018-04-30,vse/35716,山西,1,0,0,省级,0,山西省中小企业局 等,主办方,0,2018-04-30,2018-04-01,,比赛结束,23
1001,energy,15,2018-05-31,35515,2018年第十三届全国环境友好科技竞赛,2018-01-28,vse/hjyh/2018,全国,1,0,0,全国性,0,清华大学 等,主办方,0,2018-04-30,2018-01-28,,比赛结束,23
1005,english,19,2018-06-02,35771,第二届全国高校联合国知识竞赛,2018-06-02,vse/35771,全国,1,0,0,全国性,0,中国联合国协会 等,主办方,0,2018-04-30,2018-04-07,,比赛结束,23
1004,society,29,2018-08-10,35537,2018年第三届全国大学生智能互联创新大赛,2018-04-30,vse/35537,全国,1,0,0,全国性,0,2013－2017年教育部高等学校电子信息类专业教学指导委员会 等,主办方,0,2018-04-30,2017-12-31,,比赛结束,23
1004,society,29,2018-04-30,35547,“绽放杯”5G应用征集大赛,2018-01-31,vse/35547,全国,1,0,0,自由,0,中国信息通信研究院 等,主办方,0,2018-04-30,2018-01-31,,比赛结束,23
1001,energy,15,2018-06-10,35559,2018年第十三届全国环境友好科技竞赛——绿色创业类,2018-03-04,vse/hjyhlscy/2018,全国,1,0,0,全国性,0,清华大学 等,主办方,0,2018-04-30,2018-03-04,,比赛结束,23
1001,mcm,1,2018-05-02,35648,第十五届五一数学建模竞赛,2018-04-29,vse/35648,全国,1,0,0,省级,0,江苏省工业与应用数学学会 等,主办方,0,2018-04-28,2018-04-07,,比赛结束,23
1001,energy,15,2018-06-22,35706,西安科技大学 第三届城市空间环境设计竞赛,2018-06-21,vse/35706,西安科技大学,1,0,0,校级,0,西安科技大学教务处,主办方,0,2018-04-28,2018-04-16,,比赛结束,23
1001,mcm,1,2018-05-03,35637,2018年太原工业学院数学建模竞赛,2018-04-29,vse/tygyxy,太原工业学院,1,0,0,校级,0,太原工业学院教务处,主办方,0,2018-04-27,2018-04-11,,比赛结束,23
1001,robot,4,2018-05-05,35673,2018中国矿业大学第二届“越崎杯”创新设计大赛,2018-04-13,vse/35673,江苏 中国矿业大学,1,0,0,校级,0,共青团中国矿业大学委员会,主办方,0,2018-04-27,2018-04-13,,比赛结束,23
1001,mcm,1,2018-05-13,35723,2018年鞍山师范学院数学建模竞赛暨东北三省数学建模竞赛选拔,2018-04-28,vse/asnc/2018,鞍山师范学院,1,0,0,校级,0,鞍山师范学院,主办方,0,2018-04-27,2018-04-23,,比赛结束,23
1003,chuangye,3,2018-04-30,35691,第八届全国高校电子商务“创意、创新及创业”挑战赛中央财经大学校级赛,2018-04-26,vse/35691,中央财经大学,1,0,0,校级,0,中央财经大学教务处,主办方,0,2018-04-26,2018-04-15,,比赛结束,23
1001,mcm,1,2018-05-15,35618,【哈尔滨商业大学】2018年东北三省数学建模联赛校内报名,2018-04-13,vse/huc2018jmss,哈尔滨商业大学,1,0,0,省级,0,东北三省数学建模联赛组委会,主办方,0,2018-04-26,2018-04-02,,比赛结束,23
1001,material,14,2018-05-06,35715,“恒宇杯”第三届南昌大学金相技能大赛暨第七届全国大学生金相技能大赛选拔赛,2018-05-06,vse/35715,南昌大学,1,0,0,校级,0,南昌大学教务处,主办方,0,2018-04-25,2018-04-15,,比赛结束,23
1002,match,16,2018-05-02,35651,第十一届华中地区大学生数学建模邀请赛,2018-04-29,vse/35651,全国,1,0,0,省级,0,湖北省工业与应用数学学会,主办方,0,2018-04-24,2018-04-07,,比赛结束,23
1001,building,10,2018-05-13,35682,【专业组】2018中国矿业大学第五届“荣盛杯”结构设计竞赛暨华东地区高校结构设计比赛校内选拔赛,2018-05-11,vse/35682,中国矿业大学,1,0,0,校级,0,共青团中国矿业大学委员会 等,主办方,0,2018-04-24,2018-04-18,,比赛结束,23
1001,building,10,2018-05-13,35684,【兴趣组】2018中国矿业大学第五届“荣盛杯”结构设计竞赛暨华东地区高校结构设计比赛校内选拔赛,2018-05-11,vse/35684,中国矿业大学,1,0,0,校级,0,共青团中国矿业大学委员会 等,主办方,0,2018-04-24,2018-04-18,,比赛结束,23
1005,industry_design,21,2018-05-12,35714,2018“基准方中杯”西南交通大学第五届“建造节”,2018-04-18,vse/35714,西南交通大学,1,0,0,校级,0,西南交通大学,主办方,0,2018-04-23,2018-04-18,,比赛结束,23
1004,society,29,2018-05-12,35587,2018理工类大学生人文知识竞赛（江苏科技大学张家港校区、苏州理工学院）初赛,2018-05-12,vse/35587,江苏科技大学张家港校区 江苏科技大学苏州理工学院,1,0,0,校级,0,江苏科技大学苏州理工学院,主办方,0,2018-04-22,2018-04-09,,比赛结束,23
1005,industry_design,21,2018-05-03,35705,西安科技大学 第一届创意营销策划大赛,2018-04-21,vse/35705,西安科技大学,1,0,0,校级,0,西安科技大学教务处 等,主办方,0,2018-04-22,2018-04-17,,比赛结束,23
1001,mcm,1,2018-04-22,35585,第三届青岛大学MATLAB创新应用竞赛,2018-04-22,vse/35585,青岛大学,1,0,0,校级,0,青岛大学教务处 等,主办方,0,2018-04-20,2018-03-20,,比赛结束,23
1002,match,16,2018-06-10,35586,2018福州大学第十八届高等数学竞赛,2018-06-10,vse/2018fzumath,福州大学,1,0,0,校级,0,福州大学教务处,主办方,0,2018-04-20,2018-03-19,,比赛结束,23
1002,match,16,2018-05-15,35599,沈阳农业大学第13届数学建模竞赛 暨2018年东北三省数学建模联赛通知,2018-04-15,vse/35599,沈阳农业大学,1,0,0,校级,0,沈阳农业大学,主办方,0,2018-04-20,2018-03-21,,比赛结束,23
1002,health,30,2018-10-31,35698,2018年（第五届）四川省大学生“生命之星”科技邀请赛 暨全国大学生生命科学竞赛四川省赛,2018-04-20,vse/35698,全国,1,0,0,省级,0,四川省教育厅,主办方,0,2018-04-20,2018-02-28,,比赛结束,23
1005,industry_design,21,2018-05-15,35526,甘肃省第三届“创新杯”工业设计大赛,2018-04-19,vse/35526,甘肃,1,0,0,省级,0,甘肃省人民政府,主办方,0,2018-04-20,2018-01-17,,比赛结束,23
1003,chuangye,3,2018-05-29,35656,第三届“创天下”大别山创新创业大赛,2018-04-26,vse/35656,湖北,1,0,0,市级,0,中共黄冈市委 等,主办方,0,2018-04-19,2018-04-07,,比赛结束,23
1002,physics,17,2018-04-22,35659,第五届中国矿业大学创新思维竞技赛,2018-04-20,vse/cumtctc/2018,江苏 安徽 山东,1,0,0,市级,0,共青团中国矿业大学委员会 等,主办方,0,2018-04-19,2018-04-11,,比赛结束,23
1002,mechanics,35,2018-04-22,35676,第五届创新思维竞技赛(分赛)—多米诺骨牌,2018-04-20,vse/cumtctc/domino/2018,江苏 安徽 山东,1,0,0,市级,0,共青团中国矿业大学委员会 等,主办方,0,2018-04-19,2018-04-11,,比赛结束,23
1001,building,10,2018-04-22,35677,第五届创新思维竞技赛(分赛)—纸牌搭建,2018-04-20,vse/cumtctc/zhpdj/2018,江苏 安徽 山东,1,0,0,市级,0,共青团中国矿业大学委员会 等,主办方,0,2018-04-19,2018-04-11,,比赛结束,23
